,GOLD Analysis Project ID
19207,Ga0456329
19208,Ga0120907
19209,Ga0306867
19210,Ga0439457
19211,Ga0188170
19212,Ga0008884
19213,Ga0119911
19214,Ga0207606
19215,Ga0395747
19216,Ga0208115
19217,Ga0133741
19218,Ga0215015
19219,Ga0318509
19220,Ga0325419
19221,Ga0208553
19222,Ga0315536
19223,Ga0504706
19224,Ga0122216
19225,Ga0233403
19226,Ga0435286
19227,Ga0502769
19228,Ga0011531
19229,Ga0496930
19230,Ga0311330
19231,Ga0484764
19232,Ga0208205
19233,Ga0456049
19234,Ga0217494
19235,Ga0209784
19236,Ga0007436
19237,Ga0209475
19238,Ga0120773
19239,Ga0496096
19240,Ga0302348
19241,Ga0454629
19242,Ga0116143
19243,Ga0456353
19244,Ga0208254
19245,Ga0437627
19246,Ga0497000
19247,Ga0193974
19248,Ga0400331
19249,Ga0500137
19250,Ga0070689
19251,Ga0209341
19252,Ga0209296
19253,Ga0466528
19254,Ga0131727
19255,Ga0428189
19256,Ga0153977
19257,Ga0209470
19258,Ga0504698
19259,Ga0208826
19260,Ga0006050
19261,Ga0435337
19262,Ga0496059
19263,Ga0264394
19264,Ga0007653
19265,Ga0311348
19266,Ga0121243
19267,Ga0451338
19268,Ga0004664
19269,Ga0496057
19270,Ga0111425
19271,Ga0208740
19272,Ga0302197
19273,Ga0118741
19274,Ga0392291
19275,Ga0206112
19276,Ga0453721
19277,Ga0456043
19278,Ga0003478
19279,Ga0102640
19280,Ga0098074
19281,Ga0242734
19282,Ga0376467
19283,Ga0122852
19284,Ga0428407
19285,Ga0102645
19286,Ga0169106
19287,Ga0075304
19288,Ga0153949
19289,Ga0243901
19290,Ga0311359
19291,Ga0255076
19292,Ga0395634
19293,Ga0135500
19294,Ga0376079
19295,Ga0209582
19296,Ga0169174
19297,Ga0255066
19298,Ga0187778
19299,Ga0210062
19300,Ga0495402
19301,Ga0237911
19302,Ga0100403
19303,Ga0238443
19304,Ga0484832
19305,Ga0208412
19306,Ga0209031
19307,Ga0318560
19308,Ga0217509
19309,Ga0467000
19310,Ga0395844
19311,Ga0115411
19312,Ga0494454
19313,Ga0122876
19314,Ga0435384
19315,Ga0272431
19316,Ga0134314
19317,Ga0137336
19318,Ga0041912
19319,Ga0194015
19320,Ga0105053
19321,Ga0494409
19322,Ga0486828
19323,Ga0364940
19324,Ga0209198
19325,Ga0182851
19326,Ga0209389
19327,Ga0483943
19328,Ga0105502
19329,Ga0193602
19330,Ga0395712
19331,Ga0007858
19332,Ga0307442
19333,Ga0055477
19334,Ga0246057
19335,Ga0506673
19336,Ga0222426
19337,Ga0495545
19338,Ga0120904
19339,Ga0160503
19340,Ga0500088
19341,Ga0136620
19342,Ga0168680
19343,Ga0209206
19344,Ga0453061
19345,Ga0214165
19346,Ga0335056
19347,Ga0370530
19348,Ga0120160
19349,Ga0395742
19350,Ga0485157
19351,Ga0233392
19352,Ga0529015
19353,Ga0116106
19354,Ga0055520
19355,Ga0373587
19356,Ga0209914
19357,Ga0137483
19358,Ga0374951
19359,Ga0207592
19360,Ga0496111
19361,Ga0208367
19362,Ga0070716
19363,Ga0257125
19364,Ga0395871
19365,Ga0450713
19366,Ga0307939
19367,Ga0066649
19368,Ga0001978
19369,Ga0484975
19370,Ga0311335
19371,Ga0222712
19372,Ga0334971
19373,Ga0160477
19374,Ga0208160
19375,Ga0235797
19376,Ga0182228
19377,Ga0315314
19378,Ga0183682
19379,Ga0310922
19380,Ga0002990
19381,Ga0208403
19382,Ga0184608
19383,Ga0372811
19384,Ga0137398
19385,Ga0008480
19386,Ga0310354
19387,Ga0119921
19388,Ga0026393
19389,Ga0134408
19390,Ga0371438
19391,Ga0209276
19392,Ga0182127
19393,Ga0243797
19394,Ga0454653
19395,Ga0497401
19396,Ga0153965
19397,Ga0209492
19398,Ga0137468
19399,Ga0243857
19400,Ga0121239
19401,Ga0181535
19402,Ga0209760
19403,Ga0120171
19404,Ga0302072
19405,Ga0160439
19406,Ga0315271
19407,Ga0137317
19408,Ga0224423
19409,Ga0255111
19410,Ga0393861
19411,Ga0224699
19412,Ga0247608
19413,Ga0486823
19414,Ga0193990
19415,Ga0466308
19416,Ga0075479
19417,Ga0498817
19418,Ga0228615
19419,Ga0428033
19420,Ga0122244
19421,Ga0137352
19422,Ga0453184
19423,Ga0190355
19424,Ga0335297
19425,Ga0400328
19426,Ga0209255
19427,Ga0119804
19428,Ga0456315
19429,Ga0209028
19430,Ga0066444
19431,Ga0456319
19432,Ga0002582
19433,Ga0118612
19434,Ga0134126
19435,Ga0334829
19436,Ga0497096
19437,Ga0120972
19438,Ga0376673
19439,Ga0169244
19440,Ga0255751
19441,Ga0451691
19442,Ga0435364
19443,Ga0256846
19444,Ga0211555
19445,Ga0208758
19446,Ga0066424
19447,Ga0245024
19448,Ga0002532
19449,Ga0302125
19450,Ga0134457
19451,Ga0372834
19452,Ga0494378
19453,Ga0456084
19454,Ga0208293
19455,Ga0115013
19456,Ga0079226
19457,Ga0401366
19458,Ga0187812
19459,Ga0466295
19460,Ga0102811
19461,Ga0120172
19462,Ga0103268
19463,Ga0242737
19464,Ga0208152
19465,Ga0306925
19466,Ga0208471
19467,Ga0456013
19468,Ga0115231
19469,Ga0485916
19470,Ga0102018
19471,Ga0134104
19472,Ga0065709
19473,Ga0008638
19474,Ga0193739
19475,Ga0484691
19476,Ga0494229
19477,Ga0137315
19478,Ga0120151
19479,Ga0182099
19480,Ga0370504
19481,Ga0498851
19482,Ga0121059
19483,Ga0247846
19484,Ga0246235
19485,Ga0401365
19486,Ga0233426
19487,Ga0169773
19488,Ga0497403
19489,Ga0334820
19490,Ga0208428
19491,Ga0105956
19492,Ga0400249
19493,Ga0209763
19494,Ga0169600
19495,Ga0118443
19496,Ga0256408
19497,Ga0182224
19498,Ga0394427
19499,Ga0209035
19500,Ga0120846
19501,Ga0120010
19502,Ga0455791
19503,Ga0116248
19504,Ga0502570
19505,Ga0307517
19506,Ga0217522
19507,Ga0121607
19508,Ga0207443
19509,Ga0495410
19510,Ga0491452
19511,Ga0208674
19512,Ga0113878
19513,Ga0182229
19514,Ga0395797
19515,Ga0485259
19516,Ga0486850
19517,Ga0105211
19518,Ga0066864
19519,Ga0302156
19520,Ga0207429
19521,Ga0075133
19522,Ga0026172
19523,Ga0451616
19524,Ga0268349
19525,Ga0169756
19526,Ga0122772
19527,Ga0137392
19528,Ga0210031
19529,Ga0496988
19530,Ga0070707
19531,Ga0453954
19532,Ga0068475
19533,Ga0453929
19534,Ga0193976
19535,Ga0255311
19536,Ga0311363
19537,Ga0315907
19538,Ga0428079
19539,Ga0208913
19540,Ga0395816
19541,Ga0466488
19542,Ga0456052
19543,Ga0243998
19544,Ga0335255
19545,Ga0209916
19546,Ga0026501
19547,Ga0120780
19548,Ga0310755
19549,Ga0105054
19550,Ga0100178
19551,Ga0180335
19552,Ga0182010
19553,Ga0494075
19554,Ga0451600
19555,Ga0007867
19556,Ga0122741
19557,Ga0066842
19558,Ga0244795
19559,Ga0209136
19560,Ga0484700
19561,Ga0395658
19562,Ga0453156
19563,Ga0120991
19564,Ga0003869
19565,Ga0026241
19566,Ga0004691
19567,Ga0501070
19568,Ga0376035
19569,Ga0105120
19570,Ga0007189
19571,Ga0209238
19572,Ga0255219
19573,Ga0451694
19574,Ga0116689
19575,Ga0207956
19576,Ga0247803
19577,Ga0209735
19578,Ga0495521
19579,Ga0193615
19580,Ga0058690
19581,Ga0495393
19582,Ga0207678
19583,Ga0210240
19584,Ga0456362
19585,Ga0213858
19586,Ga0207979
19587,Ga0065705
19588,Ga0268285
19589,Ga0055489
19590,Ga0393089
19591,Ga0484826
19592,Ga0450728
19593,Ga0070396
19594,Ga0307971
19595,Ga0394793
19596,Ga0123354
19597,Ga0003885
19598,Ga0207635
19599,Ga0453192
19600,Ga0211696
19601,Ga0485869
19602,Ga0453193
19603,Ga0119815
19604,Ga0394430
19605,Ga0499971
19606,Ga0120860
19607,Ga0210012
19608,Ga0208949
19609,Ga0484931
19610,Ga0160498
19611,Ga0182106
19612,Ga0526443
19613,Ga0455998
19614,Ga0453056
19615,Ga0209770
19616,Ga0210244
19617,Ga0243852
19618,Ga0376501
19619,Ga0495375
19620,Ga0214929
19621,Ga0372828
19622,Ga0134854
19623,Ga0439433
19624,Ga0118227
19625,Ga0070724
19626,Ga0453105
19627,Ga0005090
19628,Ga0118591
19629,Ga0501167
19630,Ga0453673
19631,Ga0099956
19632,Ga0455963
19633,Ga0208805
19634,Ga0373944
19635,Ga0392386
19636,Ga0120765
19637,Ga0121668
19638,Ga0242716
19639,Ga0003627
19640,Ga0209343
19641,Ga0066458
19642,Ga0120820
19643,Ga0466397
19644,Ga0121217
19645,Ga0207779
19646,Ga0399984
19647,Ga0184636
19648,Ga0117772
19649,Ga0066396
19650,Ga0117830
19651,Ga0302046
19652,Ga0244219
19653,Ga0209045
19654,Ga0207835
19655,Ga0181457
19656,Ga0169625
19657,Ga0066316
19658,Ga0121706
19659,Ga0066665
19660,Ga0318553
19661,Ga0208801
19662,Ga0102702
19663,Ga0453071
19664,Ga0395744
19665,Ga0501179
19666,Ga0453172
19667,Ga0334872
19668,Ga0501153
19669,Ga0428478
19670,Ga0318533
19671,Ga0111137
19672,Ga0466529
19673,Ga0208799
19674,Ga0208510
19675,Ga0169446
19676,Ga0169892
19677,Ga0485846
19678,Ga0118638
19679,Ga0494166
19680,Ga0255096
19681,Ga0208655
19682,Ga0118121
19683,Ga0118181
19684,Ga0247812
19685,Ga0428374
19686,Ga0208031
19687,Ga0526469
19688,Ga0314836
19689,Ga0228631
19690,Ga0105249
19691,Ga0102831
19692,Ga0118192
19693,Ga0308405
19694,Ga0066599
19695,Ga0209232
19696,Ga0102724
19697,Ga0011081
19698,Ga0069001
19699,Ga0454652
19700,Ga0209700
19701,Ga0122314
19702,Ga0453087
19703,Ga0207654
19704,Ga0439229
19705,Ga0209285
19706,Ga0334941
19707,Ga0214198
19708,Ga0480576
19709,Ga0001947
19710,Ga0209573
19711,Ga0135210
19712,Ga0209052
19713,Ga0427920
19714,Ga0240060
19715,Ga0209821
19716,Ga0209087
19717,Ga0209934
19718,Ga0214527
19719,Ga0494175
19720,Ga0395710
19721,Ga0135265
19722,Ga0209880
19723,Ga0302224
19724,Ga0078887
19725,Ga0003014
19726,Ga0466499
19727,Ga0494185
19728,Ga0077106
19729,Ga0450718
19730,Ga0169642
19731,Ga0134464
19732,Ga0001904
19733,Ga0377224
19734,Ga0484963
19735,Ga0244979
19736,Ga0105189
19737,Ga0208359
19738,Ga0003950
19739,Ga0055521
19740,Ga0119995
19741,Ga0116114
19742,Ga0209289
19743,Ga0005855
19744,Ga0118263
19745,Ga0495588
19746,Ga0208542
19747,Ga0436551
19748,Ga0256295
19749,Ga0211692
19750,Ga0117980
19751,Ga0210072
19752,Ga0453169
19753,Ga0055475
19754,Ga0244810
19755,Ga0307510
19756,Ga0049095
19757,Ga0456094
19758,Ga0494182
19759,Ga0137426
19760,Ga0315910
19761,Ga0169710
19762,Ga0208868
19763,Ga0453990
19764,Ga0187852
19765,Ga0302225
19766,Ga0079220
19767,Ga0210149
19768,Ga0115194
19769,Ga0115677
19770,Ga0498773
19771,Ga0104839
19772,Ga0066905
19773,Ga0070762
19774,Ga0012423
19775,Ga0494211
19776,Ga0428427
19777,Ga0233331
19778,Ga0214511
19779,Ga0137393
19780,Ga0466992
19781,Ga0182189
19782,Ga0103275
19783,Ga0308009
19784,Ga0302068
19785,Ga0011588
19786,Ga0135493
19787,Ga0485177
19788,Ga0188936
19789,Ga0001682
19790,Ga0335288
19791,Ga0325423
19792,Ga0394870
19793,Ga0315337
19794,Ga0007198
19795,Ga0134451
19796,Ga0075523
19797,Ga0373909
19798,Ga0393868
19799,Ga0210243
19800,Ga0011184
19801,Ga0163202
19802,Ga0484769
19803,Ga0428183
19804,Ga0101033
19805,Ga0483991
19806,Ga0376699
19807,Ga0491433
19808,Ga0181560
19809,Ga0335029
19810,Ga0213497
19811,Ga0451707
19812,Ga0055433
19813,Ga0494130
19814,Ga0370511
19815,Ga0310690
19816,Ga0244902
19817,Ga0502563
19818,Ga0169234
19819,Ga0118041
19820,Ga0456106
19821,Ga0495351
19822,Ga0208171
19823,Ga0428121
19824,Ga0001937
19825,Ga0208679
19826,Ga0122096
19827,Ga0136449
19828,Ga0168799
19829,Ga0453081
19830,Ga0120251
19831,Ga0268266
19832,Ga0006608
19833,Ga0257122
19834,Ga0394803
19835,Ga0334953
19836,Ga0209703
19837,Ga0209106
19838,Ga0497406
19839,Ga0129336
19840,Ga0466493
19841,Ga0134351
19842,Ga0453097
19843,Ga0497544
19844,Ga0137490
19845,Ga0116177
19846,Ga0121617
19847,Ga0485914
19848,Ga0315297
19849,Ga0137422
19850,Ga0007159
19851,Ga0394836
19852,Ga0116188
19853,Ga0247815
19854,Ga0318513
19855,Ga0455889
19856,Ga0193734
19857,Ga0209196
19858,Ga0168790
19859,Ga0436627
19860,Ga0102941
19861,Ga0209511
19862,Ga0450750
19863,Ga0498842
19864,Ga0007793
19865,Ga0307945
19866,Ga0428066
19867,Ga0484786
19868,Ga0395719
19869,Ga0499538
19870,Ga0500104
19871,Ga0334880
19872,Ga0100395
19873,Ga0496070
19874,Ga0121000
19875,Ga0181590
19876,Ga0255358
19877,Ga0167843
19878,Ga0005059
19879,Ga0066413
19880,Ga0169682
19881,Ga0224515
19882,Ga0110923
19883,Ga0183735
19884,Ga0496639
19885,Ga0031655
19886,Ga0119870
19887,Ga0209670
19888,Ga0453132
19889,Ga0439437
19890,Ga0501161
19891,Ga0120785
19892,Ga0395806
19893,Ga0238562
19894,Ga0428251
19895,Ga0436586
19896,Ga0334774
19897,Ga0456033
19898,Ga0026504
19899,Ga0058694
19900,Ga0497426
19901,Ga0495644
19902,Ga0526448
19903,Ga0500128
19904,Ga0482250
19905,Ga0114165
19906,Ga0455978
19907,Ga0209365
19908,Ga0188339
19909,Ga0169648
19910,Ga0494491
19911,Ga0122083
19912,Ga0335050
19913,Ga0207865
19914,Ga0007771
19915,Ga0118463
19916,Ga0326364
19917,Ga0005843
19918,Ga0485850
19919,Ga0243981
19920,Ga0494485
19921,Ga0001954
19922,Ga0122173
19923,Ga0134487
19924,Ga0428177
19925,Ga0210009
19926,Ga0134300
19927,Ga0307944
19928,Ga0528802
19929,Ga0001972
19930,Ga0453112
19931,Ga0494735
19932,Ga0102630
19933,Ga0394212
19934,Ga0208505
19935,Ga0114093
19936,Ga0114858
19937,Ga0026285
19938,Ga0307974
19939,Ga0498810
19940,Ga0485776
19941,Ga0244846
19942,Ga0455829
19943,Ga0119880
19944,Ga0183712
19945,Ga0193985
19946,Ga0105676
19947,Ga0436639
19948,Ga0480588
19949,Ga0168728
19950,Ga0208632
19951,Ga0373633
19952,Ga0209266
19953,Ga0436436
19954,Ga0208340
19955,Ga0134836
19956,Ga0496078
19957,Ga0169590
19958,Ga0210385
19959,Ga0310686
19960,Ga0466483
19961,Ga0455906
19962,Ga0302278
19963,Ga0485309
19964,Ga0211532
19965,Ga0245233
19966,Ga0187804
19967,Ga0484803
19968,Ga0466552
19969,Ga0497130
19970,Ga0209479
19971,Ga0436625
19972,Ga0503105
19973,Ga0484816
19974,Ga0167329
19975,Ga0256805
19976,Ga0209079
19977,Ga0222649
19978,Ga0007218
19979,Ga0224711
19980,Ga0302315
19981,Ga0376671
19982,Ga0485410
19983,Ga0494050
19984,Ga0208872
19985,Ga0007868
19986,Ga0207673
19987,Ga0120376
19988,Ga0496628
19989,Ga0377236
19990,Ga0118492
19991,Ga0210150
19992,Ga0245254
19993,Ga0208384
19994,Ga0118532
19995,Ga0370507
19996,Ga0062591
19997,Ga0209162
19998,Ga0212128
19999,Ga0255140
20000,Ga0182164
20001,Ga0211654
20002,Ga0395629
20003,Ga0224545
20004,Ga0208424
20005,Ga0222710
20006,Ga0497337
20007,Ga0498917
20008,Ga0001896
20009,Ga0003887
20010,Ga0002917
20011,Ga0006272
20012,Ga0370280
20013,Ga0496956
20014,Ga0133745
20015,Ga0244015
20016,Ga0001961
20017,Ga0245150
20018,Ga0453900
20019,Ga0105056
20020,Ga0208262
20021,Ga0498784
20022,Ga0169827
20023,Ga0451644
20024,Ga0376495
20025,Ga0026146
20026,Ga0428112
20027,Ga0450791
20028,Ga0207978
20029,Ga0210390
20030,Ga0451735
20031,Ga0498855
20032,Ga0002586
20033,Ga0102927
20034,Ga0370513
20035,Ga0484674
20036,Ga0435313
20037,Ga0190335
20038,Ga0439261
20039,Ga0245322
20040,Ga0351829
20041,Ga0466525
20042,Ga0310814
20043,Ga0486840
20044,Ga0428077
20045,Ga0496067
20046,Ga0495514
20047,Ga0102906
20048,Ga0222700
20049,Ga0209507
20050,Ga0167615
20051,Ga0501157
20052,Ga0400247
20053,Ga0188332
20054,Ga0114310
20055,Ga0066406
20056,Ga0498765
20057,Ga0214246
20058,Ga0427930
20059,Ga0217479
20060,Ga0265296
20061,Ga0494448
20062,Ga0497034
20063,Ga0451647
20064,Ga0376646
20065,Ga0002503
20066,Ga0209410
20067,Ga0168723
20068,Ga0115203
20069,Ga0428237
20070,Ga0495653
20071,Ga0207503
20072,Ga0105776
20073,Ga0118014
20074,Ga0211695
20075,Ga0181324
20076,Ga0208499
20077,Ga0068700
20078,Ga0068704
20079,Ga0455992
20080,Ga0217547
20081,Ga0026207
20082,Ga0137439
20083,Ga0497329
20084,Ga0497570
20085,Ga0122021
20086,Ga0451478
20087,Ga0318502
20088,Ga0102949
20089,Ga0242820
20090,Ga0212124
20091,Ga0182166
20092,Ga0116120
20093,Ga0371433
20094,Ga0500001
20095,Ga0494506
20096,Ga0208884
20097,Ga0207788
20098,Ga0121026
20099,Ga0208104
20100,Ga0121247
20101,Ga0255047
20102,Ga0169722
20103,Ga0484771
20104,Ga0233450
20105,Ga0494001
20106,Ga0373947
20107,Ga0187851
20108,Ga0485440
20109,Ga0209435
20110,Ga0216339
20111,Ga0268292
20112,Ga0435295
20113,Ga0224537
20114,Ga0435293
20115,Ga0495591
20116,Ga0120260
20117,Ga0169196
20118,Ga0026363
20119,Ga0236728
20120,Ga0208869
20121,Ga0169691
20122,Ga0026745
20123,Ga0104054
20124,Ga0244998
20125,Ga0181391
20126,Ga0335076
20127,Ga0243875
20128,Ga0041910
20129,Ga0168855
20130,Ga0164300
20131,Ga0485228
20132,Ga0099581
20133,Ga0007180
20134,Ga0497126
20135,Ga0504775
20136,Ga0068999
20137,Ga0007871
20138,Ga0485185
20139,Ga0181419
20140,Ga0373875
20141,Ga0157363
20142,Ga0099614
20143,Ga0335027
20144,Ga0247662
20145,Ga0126333
20146,Ga0228662
20147,Ga0208860
20148,Ga0134076
20149,Ga0068486
20150,Ga0395912
20151,Ga0182040
20152,Ga0070694
20153,Ga0101797
20154,Ga0117989
20155,Ga0243410
20156,Ga0136269
20157,Ga0168692
20158,Ga0302239
20159,Ga0209149
20160,Ga0310134
20161,Ga0455700
20162,Ga0208967
20163,Ga0237855
20164,Ga0122742
20165,Ga0496634
20166,Ga0026508
20167,Ga0318526
20168,Ga0008651
20169,Ga0484888
20170,Ga0075131
20171,Ga0451583
20172,Ga0392366
20173,Ga0302147
20174,Ga0314840
20175,Ga0208482
20176,Ga0467085
20177,Ga0182784
20178,Ga0302084
20179,Ga0209519
20180,Ga0373951
20181,Ga0183725
20182,Ga0208129
20183,Ga0499521
20184,Ga0373891
20185,Ga0455904
20186,Ga0453138
20187,Ga0373489
20188,Ga0467086
20189,Ga0120942
20190,Ga0122834
20191,Ga0003631
20192,Ga0493996
20193,Ga0007286
20194,Ga0334968
20195,Ga0164320
20196,Ga0187783
20197,Ga0115309
20198,Ga0181416
20199,Ga0025998
20200,Ga0302247
20201,Ga0495342
20202,Ga0118114
20203,Ga0395784
20204,Ga0486842
20205,Ga0238617
20206,Ga0428479
20207,Ga0233430
20208,Ga0236729
20209,Ga0233370
20210,Ga0255188
20211,Ga0208519
20212,Ga0114087
20213,Ga0428498
20214,Ga0196973
20215,Ga0102852
20216,Ga0211492
20217,Ga0237939
20218,Ga0113886
20219,Ga0224629
20220,Ga0117973
20221,Ga0208334
20222,Ga0498766
20223,Ga0495317
20224,Ga0160447
20225,Ga0135277
20226,Ga0456096
20227,Ga0209787
20228,Ga0100527
20229,Ga0055459
20230,Ga0233374
20231,Ga0498755
20232,Ga0372599
20233,Ga0117766
20234,Ga0193983
20235,Ga0371429
20236,Ga0104764
20237,Ga0494778
20238,Ga0118598
20239,Ga0134329
20240,Ga0255768
20241,Ga0169598
20242,Ga0114851
20243,Ga0245417
20244,Ga0118585
20245,Ga0497520
20246,Ga0428063
20247,Ga0153969
20248,Ga0208875
20249,Ga0167658
20250,Ga0207868
20251,Ga0456068
20252,Ga0257176
20253,Ga0116236
20254,Ga0121475
20255,Ga0428194
20256,Ga0183678
20257,Ga0168097
20258,Ga0207562
20259,Ga0207849
20260,Ga0334851
20261,Ga0208066
20262,Ga0314832
20263,Ga0208571
20264,Ga0137469
20265,Ga0207502
20266,Ga0247319
20267,Ga0194137
20268,Ga0008470
20269,Ga0484971
20270,Ga0335243
20271,Ga0500087
20272,Ga0196974
20273,Ga0207789
20274,Ga0376674
20275,Ga0482191
20276,Ga0075109
20277,Ga0121182
20278,Ga0102931
20279,Ga0207650
20280,Ga0208742
20281,Ga0187768
20282,Ga0438317
20283,Ga0456105
20284,Ga0206226
20285,Ga0070658
20286,Ga0209680
20287,Ga0450920
20288,Ga0208654
20289,Ga0306895
20290,Ga0453765
20291,Ga0114869
20292,Ga0334760
20293,Ga0334757
20294,Ga0135146
20295,Ga0102586
20296,Ga0485232
20297,Ga0436555
20298,Ga0239327
20299,Ga0209697
20300,Ga0485229
20301,Ga0208282
20302,Ga0450749
20303,Ga0453701
20304,Ga0428257
20305,Ga0257108
20306,Ga0153928
20307,Ga0000632
20308,Ga0207891
20309,Ga0244160
20310,Ga0181534
20311,Ga0302152
20312,Ga0482208
20313,Ga0376452
20314,Ga0004449
20315,Ga0451586
20316,Ga0004277
20317,Ga0257165
20318,Ga0116126
20319,Ga0153984
20320,Ga0494119
20321,Ga0466537
20322,Ga0006606
20323,Ga0183101
20324,Ga0208057
20325,Ga0451315
20326,Ga0334959
20327,Ga0318520
20328,Ga0222646
20329,Ga0484894
20330,Ga0000783
20331,Ga0099694
20332,Ga0451353
20333,Ga0494048
20334,Ga0450751
20335,Ga0304728
20336,Ga0169760
20337,Ga0428431
20338,Ga0005850
20339,Ga0495316
20340,Ga0453162
20341,Ga0395901
20342,Ga0428016
20343,Ga0484714
20344,Ga0026856
20345,Ga0073925
20346,Ga0118193
20347,Ga0160421
20348,Ga0193970
20349,Ga0209903
20350,Ga0211551
20351,Ga0209185
20352,Ga0486816
20353,Ga0120866
20354,Ga0236731
20355,Ga0255777
20356,Ga0121146
20357,Ga0307321
20358,Ga0217567
20359,Ga0395849
20360,Ga0245135
20361,Ga0208777
20362,Ga0255124
20363,Ga0245262
20364,Ga0428337
20365,Ga0494453
20366,Ga0207565
20367,Ga0394842
20368,Ga0497550
20369,Ga0307943
20370,Ga0208670
20371,Ga0114977
20372,Ga0115195
20373,Ga0011535
20374,Ga0137346
20375,Ga0209953
20376,Ga0208032
20377,Ga0115008
20378,Ga0137427
20379,Ga0453757
20380,Ga0120932
20381,Ga0451748
20382,Ga0451648
20383,Ga0364945
20384,Ga0208845
20385,Ga0066416
20386,Ga0120159
20387,Ga0208154
20388,Ga0302151
20389,Ga0207759
20390,Ga0099391
20391,Ga0302069
20392,Ga0169448
20393,Ga0210086
20394,Ga0247738
20395,Ga0207693
20396,Ga0001983
20397,Ga0119854
20398,Ga0272423
20399,Ga0114990
20400,Ga0168596
20401,Ga0121429
20402,Ga0122106
20403,Ga0238437
20404,Ga0310832
20405,Ga0073926
20406,Ga0066699
20407,Ga0180336
20408,Ga0257169
20409,Ga0126342
20410,Ga0207991
20411,Ga0118025
20412,Ga0496948
20413,Ga0255067
20414,Ga0134309
20415,Ga0245108
20416,Ga0105746
20417,Ga0239524
20418,Ga0007801
20419,Ga0102822
20420,Ga0302311
20421,Ga0208768
20422,Ga0528792
20423,Ga0214205
20424,Ga0208764
20425,Ga0395625
20426,Ga0247839
20427,Ga0268339
20428,Ga0207810
20429,Ga0214182
20430,Ga0209345
20431,Ga0439432
20432,Ga0207902
20433,Ga0208815
20434,Ga0134127
20435,Ga0428065
20436,Ga0453098
20437,Ga0209707
20438,Ga0157295
20439,Ga0051980
20440,Ga0183729
20441,Ga0364934
20442,Ga0428456
20443,Ga0302115
20444,Ga0121628
20445,Ga0495508
20446,Ga0495434
20447,Ga0395664
20448,Ga0491429
20449,Ga0315287
20450,Ga0242464
20451,Ga0453708
20452,Ga0268333
20453,Ga0007795
20454,Ga0497029
20455,Ga0438301
20456,Ga0209348
20457,Ga0120950
20458,Ga0307959
20459,Ga0008636
20460,Ga0427945
20461,Ga0233415
20462,Ga0485326
20463,Ga0335110
20464,Ga0122823
20465,Ga0117834
20466,Ga0308420
20467,Ga0485852
20468,Ga0115308
20469,Ga0118453
20470,Ga0153945
20471,Ga0310687
20472,Ga0439456
20473,Ga0334931
20474,Ga0111035
20475,Ga0484952
20476,Ga0428178
20477,Ga0080006
20478,Ga0075446
20479,Ga0373917
20480,Ga0070763
20481,Ga0105137
20482,Ga0308024
20483,Ga0007437
20484,Ga0120226
20485,Ga0075518
20486,Ga0506512
20487,Ga0007765
20488,Ga0007870
20489,Ga0428131
20490,Ga0495675
20491,Ga0373898
20492,Ga0196893
20493,Ga0119997
20494,Ga0169649
20495,Ga0214517
20496,Ga0182147
20497,Ga0239525
20498,Ga0501195
20499,Ga0066676
20500,Ga0222711
20501,Ga0302299
20502,Ga0066397
20503,Ga0120379
20504,Ga0503096
20505,Ga0121245
20506,Ga0376513
20507,Ga0453073
20508,Ga0244079
20509,Ga0302131
20510,Ga0024809
20511,Ga0099959
20512,Ga0436446
20513,Ga0222642
20514,Ga0238533
20515,Ga0074256
20516,Ga0307420
20517,Ga0007251
20518,Ga0335307
20519,Ga0394859
20520,Ga0495552
20521,Ga0208579
20522,Ga0075275
20523,Ga0207700
20524,Ga0217475
20525,Ga0307432
20526,Ga0247717
20527,Ga0169855
20528,Ga0040884
20529,Ga0211709
20530,Ga0485911
20531,Ga0306919
20532,Ga0207732
20533,Ga0167624
20534,Ga0428141
20535,Ga0334877
20536,Ga0453179
20537,Ga0217544
20538,Ga0315290
20539,Ga0207446
20540,Ga0245189
20541,Ga0373596
20542,Ga0131711
20543,Ga0246990
20544,Ga0116732
20545,Ga0395730
20546,Ga0494157
20547,Ga0004533
20548,Ga0121035
20549,Ga0193693
20550,Ga0255052
20551,Ga0007679
20552,Ga0180430
20553,Ga0121625
20554,Ga0496612
20555,Ga0486833
20556,Ga0001673
20557,Ga0157282
20558,Ga0184615
20559,Ga0003647
20560,Ga0208906
20561,Ga0222627
20562,Ga0003502
20563,Ga0209841
20564,Ga0187771
20565,Ga0134078
20566,Ga0224706
20567,Ga0182034
20568,Ga0484678
20569,Ga0453952
20570,Ga0501077
20571,Ga0325418
20572,Ga0307985
20573,Ga0453699
20574,Ga0484902
20575,Ga0217478
20576,Ga0137360
20577,Ga0494748
20578,Ga0373957
20579,Ga0118615
20580,Ga0244830
20581,Ga0302241
20582,Ga0193954
20583,Ga0184626
20584,Ga0105857
20585,Ga0004653
20586,Ga0213871
20587,Ga0311350
20588,Ga0118372
20589,Ga0101671
20590,Ga0105036
20591,Ga0455840
20592,Ga0428039
20593,Ga0455908
20594,Ga0070732
20595,Ga0100247
20596,Ga0428441
20597,Ga0134418
20598,Ga0228621
20599,Ga0211537
20600,Ga0224558
20601,Ga0428164
20602,Ga0314863
20603,Ga0209745
20604,Ga0121621
